-0.944524 1.211978 0.005870 -0.001167 -0.001164 -0.006141 -0.893883 1.130328
-0.979098 1.150400 0.005461 0.000205 -0.001842 -0.005291 -0.943863 1.098429
-0.968396 1.044396 0.004418 0.001027 -0.002026 -0.004090 -0.948268 1.015983
-0.893840 0.888153 0.003012 0.001165 -0.001741 -0.002661 -0.885699 0.875489
-0.746098 0.689596 0.001548 0.000656 -0.001094 -0.001153 -0.745296 0.685268
-0.530418 0.469062 0.000297 -0.000313 -0.000252 0.000277 -0.532291 0.467483
-0.268230 0.254094 -0.000572 -0.001454 0.000592 0.001479 -0.269379 0.252082
0.005834 0.072107 -0.001014 -0.002458 0.001257 0.002336 0.006851 0.068672
0.250984 -0.056766 -0.001098 -0.003074 0.001612 0.002770 0.253683 -0.061154
0.429592 -0.124489 -0.000970 -0.003163 0.001600 0.002762 0.432204 -0.128782
0.516203 -0.136244 -0.000791 -0.002726 0.001244 0.002350 0.516652 -0.139537
0.503711 -0.107758 -0.000692 -0.001888 0.000644 0.001627 0.500560 -0.109653
0.404933 -0.059888 -0.000731 -0.000856 -0.000059 0.000727 0.397976 -0.060486
0.249135 -0.012322 -0.000890 0.000140 -0.000709 -0.000189 0.239497 -0.011969
0.074537 0.021614 -0.001090 0.000907 -0.001180 -0.000968 0.064275 0.022637
-0.231507 -0.413851 0.001183 -0.000511 -0.001227 0.000437 -0.240544 -0.437018
-0.228954 -0.485369 0.001900 -0.001183 -0.002278 0.000363 -0.221335 -0.472717
-0.180738 -0.457214 0.002530 -0.001525 -0.002975 0.000282 -0.158025 -0.399899
-0.102388 -0.312384 0.002855 -0.001460 -0.003140 0.000232 -0.070043 -0.209658
-0.018304 -0.057972 0.002681 -0.001036 -0.002677 0.000235 0.015932 0.081119
0.045463 0.273844 0.001897 -0.000426 -0.001598 0.000275 0.073919 0.430832
0.069011 0.631396 0.000530 0.000115 -0.000019 0.000300 0.086488 0.780977
0.044483 0.954696 -0.001243 0.000316 0.001856 0.000231 0.049990 1.069080
-0.021862 1.189452 -0.003107 -0.000025 0.003770 -0.000024 -0.024569 1.243589
-0.112133 1.300247 -0.004677 -0.000976 0.005456 -0.000538 -0.115392 1.276770
-0.203064 1.279257 -0.005581 -0.002434 0.006674 -0.001343 -0.197331 1.171998
-0.274041 1.148015 -0.005551 -0.004139 0.007250 -0.002417 -0.250523 0.963292
-0.314212 0.951601 -0.004499 -0.005728 0.007100 -0.003678 -0.267379 0.706982
-0.326274 0.746758 -0.002544 -0.006826 0.006240 -0.004992 -0.255533 0.467634
-0.325547 0.587148 0.000001 -0.007144 0.004786 -0.006202 -0.235605 0.301917
-0.334471 0.509746 0.002695 -0.006554 0.002932 -0.007148 -0.234303 0.244738
-0.374209 0.526031 0.005070 -0.005134 0.000930 -0.007702 -0.274928 0.301281
-0.456054 0.620265 0.006730 -0.003153 -0.000955 -0.007780 -0.368294 0.446972
-0.575526 0.755095 0.007441 -0.001006 -0.002477 -0.007362 -0.507063 0.635147
